2024-02-02 21:28:55.651 [pool-2-thread-4] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:55.651 [pool-2-thread-4] INFO  ChargingSystem - Vehicle 295 charging started.
2024-02-02 21:28:55.775 [main] INFO  ChargingSystem - Vehicle 14 is arrived.
2024-02-02 21:28:55.775 [main] INFO  ChargingSystem - Vehicle 14 is assigned to station with ID:1.
2024-02-02 21:28:56.192 [pool-2-thread-5] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:56.192 [pool-2-thread-5] INFO  ChargingSystem - Vehicle 446 charging started.
2024-02-02 21:28:56.592 [main] INFO  ChargingSystem - Vehicle 46 is arrived.
2024-02-02 21:28:56.592 [main] INFO  ChargingSystem - Vehicle 46 is assigned to station with ID:1.
2024-02-02 21:28:57.522 [main] INFO  ChargingSystem - Vehicle 467 is arrived.
2024-02-02 21:28:57.522 [main] INFO  ChargingSystem - Vehicle 467 is assigned to station with ID:2.
2024-02-02 21:28:57.713 [pool-2-thread-6] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:28:57.713 [pool-2-thread-6] INFO  ChargingSystem - Station ID: 2 is free.
2024-02-02 21:28:57.714 [pool-2-thread-6] INFO  ChargingSystem - Vehicle 452 charging started.
2024-02-02 21:28:57.893 [pool-2-thread-7] INFO  ChargingSystem - Vehicle 483 charging started.
2024-02-02 21:28:58.107 [main] INFO  ChargingSystem - Vehicle 226 is arrived.
2024-02-02 21:28:58.107 [main] INFO  ChargingSystem - Vehicle 226 is assigned to station with ID:1.
2024-02-02 21:28:58.573 [main] INFO  ChargingSystem - Vehicle 375 is arrived.
2024-02-02 21:28:58.573 [main] INFO  ChargingSystem - Vehicle 375 is assigned to station with ID:2.
2024-02-02 21:29:00.220 [main] INFO  ChargingSystem - Vehicle 399 is arrived.
2024-02-02 21:29:00.220 [main] INFO  ChargingSystem - Vehicle 399 is assigned to station with ID:3.
2024-02-02 21:29:01.336 [main] INFO  ChargingSystem - Vehicle 7 is arrived.
2024-02-02 21:29:01.336 [main] INFO  ChargingSystem - Vehicle 7 is assigned to station with ID:4.
2024-02-02 21:29:02.878 [main] INFO  ChargingSystem - Vehicle 439 is arrived.
2024-02-02 21:29:02.878 [main] INFO  ChargingSystem - Vehicle 439 is assigned to station with ID:5.
2024-02-02 21:29:04.084 [main] INFO  ChargingSystem - Vehicle 335 is arrived.
2024-02-02 21:29:04.084 [main] INFO  ChargingSystem - Vehicle 335 is assigned to station with ID:6.
2024-02-02 21:29:04.717 [main] INFO  ChargingSystem - Vehicle 252 is arrived.
2024-02-02 21:29:04.717 [main] INFO  ChargingSystem - Vehicle 252 is assigned to station with ID:7.
2024-02-02 21:29:06.125 [main] INFO  ChargingSystem - Vehicle 149 is arrived.
2024-02-02 21:29:06.125 [main] INFO  ChargingSystem - Vehicle 149 is getting into queue becuase all stations are occupied.
2024-02-02 21:29:07.963 [main] INFO  ChargingSystem - Vehicle 145 is arrived.
2024-02-02 21:29:07.963 [main] INFO  ChargingSystem - Vehicle 145 is getting into queue becuase all stations are occupied.
2024-02-02 21:29:08.482 [main] INFO  ChargingSystem - Vehicle 213 is arrived.
2024-02-02 21:29:08.482 [main] INFO  ChargingSystem - Vehicle 213 is getting into queue becuase all stations are occupied.
2024-02-02 21:29:10.431 [main] INFO  ChargingSystem - Vehicle 23 is arrived.
2024-02-02 21:29:10.431 [main] INFO  ChargingSystem - Vehicle 23 is getting into queue becuase all stations are occupied.
2024-02-02 21:29:11.050 [main] INFO  ChargingSystem - Vehicle 220 is arrived.
2024-02-02 21:29:11.050 [main] INFO  ChargingSystem - Vehicle 220 is getting into queue becuase all stations are occupied.
2024-02-02 21:29:12.026 [main] INFO  ChargingSystem - Vehicle 270 is arrived.
2024-02-02 21:29:12.026 [main] INFO  ChargingSystem - Vehicle 270 is getting into queue becuase all stations are occupied.
2024-02-02 21:29:12.284 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:29:12.284 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 149 is assigned to to the station 1 for the charging
2024-02-02 21:29:12.284 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 2 is free.
2024-02-02 21:29:12.284 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 145 is assigned to to the station 2 for the charging
2024-02-02 21:29:12.284 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 3 is free.
2024-02-02 21:29:12.285 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 213 is assigned to to the station 3 for the charging
2024-02-02 21:29:12.285 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 4 is free.
2024-02-02 21:29:12.285 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 23 is assigned to to the station 4 for the charging
2024-02-02 21:29:12.285 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 5 is free.
2024-02-02 21:29:12.285 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 220 is assigned to to the station 5 for the charging
2024-02-02 21:29:12.285 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 6 is free.
2024-02-02 21:29:12.285 [pool-2-thread-1] INFO  ChargingSystem - Vehicle id : 270 is assigned to to the station 6 for the charging
2024-02-02 21:29:12.285 [pool-2-thread-1] INFO  ChargingSystem - Station ID: 7 is free.
2024-02-02 21:29:12.286 [pool-2-thread-1] INFO  ChargingSystem - Vehicle 264 charging started.
2024-02-02 21:29:12.826 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:29:12.826 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 2 is free.
2024-02-02 21:29:12.826 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 3 is free.
2024-02-02 21:29:12.826 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 4 is free.
2024-02-02 21:29:12.826 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 5 is free.
2024-02-02 21:29:12.826 [pool-2-thread-2] INFO  ChargingSystem - Station ID: 6 is free.
2024-02-02 21:29:12.827 [pool-2-thread-2] INFO  ChargingSystem - Vehicle 358 charging started.
2024-02-02 21:29:12.879 [main] INFO  ChargingSystem - Vehicle 135 is arrived.
2024-02-02 21:29:12.879 [main] INFO  ChargingSystem - Vehicle 135 is assigned to station with ID:1.
2024-02-02 21:29:14.488 [pool-2-thread-3] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:29:14.488 [pool-2-thread-3] INFO  ChargingSystem - Vehicle 396 charging started.
2024-02-02 21:29:14.705 [main] INFO  ChargingSystem - Vehicle 438 is arrived.
2024-02-02 21:29:14.705 [main] INFO  ChargingSystem - Vehicle 438 is assigned to station with ID:1.
2024-02-02 21:29:15.653 [pool-2-thread-4] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:29:15.653 [pool-2-thread-4] INFO  ChargingSystem - Vehicle 92 charging started.
2024-02-02 21:29:16.207 [pool-2-thread-5] INFO  ChargingSystem - Vehicle 199 charging started.
2024-02-02 21:29:16.661 [main] INFO  ChargingSystem - Vehicle 350 is arrived.
2024-02-02 21:29:16.661 [main] INFO  ChargingSystem - Vehicle 350 is assigned to station with ID:1.
2024-02-02 21:29:16.882 [main] INFO  ChargingSystem - Vehicle 445 is arrived.
2024-02-02 21:29:16.882 [main] INFO  ChargingSystem - Vehicle 445 is assigned to station with ID:2.
2024-02-02 21:29:17.716 [pool-2-thread-6] INFO  ChargingSystem - Station ID: 1 is free.
2024-02-02 21:29:17.716 [pool-2-thread-6] INFO  ChargingSystem - Station ID: 2 is free.
2024-02-02 21:29:17.716 [pool-2-thread-6] INFO  ChargingSystem - Vehicle 53 charging started.
2024-02-02 21:29:17.894 [pool-2-thread-7] INFO  ChargingSystem - Vehicle 346 charging started.
2024-02-02 21:29:18.315 [main] INFO  ChargingSystem - Vehicle 45 is arrived.
2024-02-02 21:29:18.315 [main] INFO  ChargingSystem - Vehicle 45 is assigned to station with ID:1.
2024-02-02 21:29:18.761 [main] INFO  ChargingSystem - Vehicle 106 is arrived.
